url,job_title,company_name,source_website,location_primary,salary_negotiable,salary_min_vnd,salary_max_vnd,salary_currency_original,posted_datetime_str,days_to_deadline,experience_years_min_numeric,job_level,job_category_raw,skills_list_json_vnw,job_tags_list_json_cv,benefits_text,employment_type,process_timestamp,views_count,industry_domain_vnw,min_education_level_vnw,main_category_vnw,sub_category_vnw,salary_info_raw,location_info_raw,deadline_info_raw,posted_date_raw,experience_raw,skills_raw_vnw
https://www.vietnamworks.com/chuong-trinh-dao-tao-ky-su-ai-vingroup-toan-quoc-1896197-jv?source=searchResults&searchType=2&placement=1896247&sortBy=date,Chương Trình Đào Tạo Kỹ Sư AI Vingroup (Toàn Quốc),Công Ty Cổ Phần VinBigdata – Công Nghệ Việt Vì Tương Lai Việt,VietnamWorks,Hà Nội,1,,,,2025-04-15 00:00:00,5,0.0,Mới Tốt Nghiệp,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Công Nghệ Thông Tin"", ""Điện Tử Viễn Thông"", ""Toán học"", ""Tin học"", ""BigData""]",,"Nghỉ phép có lương: 12 ngày nghỉ phép năm, nghỉ các ngày lễ, Tết theo quy định của pháp luật.; Máy tính xách tay: Được cấp máy tính xách tay, trang thiết bị làm việc khác phù hợp với yêu cầu công việc.; Hoạt động nhóm: Tham gia các hoạt động nội bộ, hoạt động teambuilding, du lịch hàng năm của công ty.",Toàn thời gian,2025-05-19T18:21:15.656155,7707.0,Phần Mềm CNTT/Dịch vụ Phần mềm,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,Thương lượng,Hà Nội,Hết hạn trong 5 ngày,15/04/2025,Không yêu cầu,"Công Nghệ Thông Tin, Điện Tử Viễn Thông, Toán học, Tin học, BigData"
https://www.vietnamworks.com/business-systems-analyst-plm-centric-8-1902049-jv?source=searchResults&searchType=2&placement=1902099&sortBy=date,Business Systems Analyst (PLM-Centric 8),The Representative Office of Four Hands LLC In Ho Chi Minh City,VietnamWorks,Hồ Chí Minh,1,,,,2025-04-27 00:00:00,17,2.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Phân Tích Kinh Doanh/Phân Tích Hệ Thống,"[""Communication Skills"", ""PLM Systems"", ""Rest Apis"", ""SQL"", ""Centric 8 Plm""]",,"Thưởng: Quarterly international profit share; Chăm sóc sức khoẻ: Private healthcare, annual health check; Máy tính xách tay: Providing laptop and necessary equipment for doing work",Toàn thời gian,2025-05-19T18:21:15.656155,564.0,Nội thất/Gỗ,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Phân Tích Kinh Doanh/Phân Tích Hệ Thống,Thương lượng,Hồ Chí Minh,Hết hạn trong 17 ngày,27/04/2025,2,"Communication Skills, PLM Systems, Rest Apis, SQL, Centric 8 Plm"
https://www.vietnamworks.com/senior-data-analyst--1900816-jv?source=searchResults&searchType=2&placement=1900866&sortBy=date,Senior Data Analyst,Trusting Social,VietnamWorks,Hồ Chí Minh,1,,,,2025-04-24 00:00:00,14,5.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Phân Tích Kinh Doanh/Phân Tích Hệ Thống,"[""Data Analysis"", ""SQL"", ""Python"", ""Data Management"", ""Business Analysis""]",,"Chăm sóc sức khoẻ: Health insurance package for the whole family, free food at the office, Grab for Work allowance; Máy tính xách tay: Be part of a winning team with exponential growth regionally, recruiting world-class talent; Khác: Opportunity to work and learn from one of the best and brightest technology teams in Vietnam",Toàn thời gian,2025-05-19T18:21:15.656155,595.0,Phần Mềm CNTT/Dịch vụ Phần mềm,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Phân Tích Kinh Doanh/Phân Tích Hệ Thống,Thương lượng,Hồ Chí Minh,Hết hạn trong 14 ngày,24/04/2025,5,"Data Analysis, SQL, Python, Data Management, Business Analysis"
https://www.vietnamworks.com/qs-data-analytics-specialist-1894453-jv?source=searchResults&searchType=2&placement=1894503&sortBy=date,QS Data Analytics Specialist,Công Ty TNHH Giáo Dục Và Đào Tạo Vinacademy,VietnamWorks,Hà Nội,1,,,,2025-04-10 00:00:00,0,2.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Analytical Skills"", ""Data Analytics"", ""Data Visualization"", ""Excel Proficiency"", ""SQL Server"", ""SQL Server""]",,Đào tạo: Training; Máy tính xách tay: Laptop,Toàn thời gian,2025-05-19T18:21:15.656155,772.0,Giáo dục/Đào Tạo,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,Thương lượng,Hà Nội,Hết hạn trong 1 giờ,10/04/2025,2,"Analytical Skills, Data Analytics, Data Visualization, Excel Proficiency, SQL Server, SQL Server"
https://www.vietnamworks.com/chuyen-vien-he-thong-thuong-mai-djien-tu-1897134-jv?source=searchResults&searchType=2&placement=1897184&sortBy=date,Chuyên Viên Hệ Thống - Thương Mại Điện Tử,Bamboo Airways - Công Ty Cổ Phần Hàng Không Tre Việt,VietnamWorks,Hồ Chí Minh,1,,,,2025-04-16 00:00:00,6,1.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Phân Tích Kinh Doanh/Phân Tích Hệ Thống,"[""Business Analysis"", ""Communication"", ""E-commerce"", ""Project Management"", ""Software Development""]",,Đào tạo: Nhiều cơ hội đào tạo và phát triển nghề nghiệp.; Cơ hội du lịch: Hưởng vé bay miễn phí và ưu đãi cho cả gia đình.,Toàn thời gian,2025-05-19T18:21:15.656155,3588.0,Phần Mềm CNTT/Dịch vụ Phần mềm,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Phân Tích Kinh Doanh/Phân Tích Hệ Thống,Thương lượng,Hồ Chí Minh,Hết hạn trong 6 ngày,16/04/2025,1,"Business Analysis, Communication, E-commerce, Project Management, Software Development"
https://www.vietnamworks.com/data-analytics-manager--1896895-jv?source=searchResults&searchType=2&placement=1896945&sortBy=date,Data Analytics Manager,Trusting Social,VietnamWorks,Hồ Chí Minh,0,50000000.0,75000000.0,usd,2025-04-16 00:00:00,6,10.0,Trưởng phòng,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Data Analytics"", ""Business analysis"", ""Data Modeling"", ""Data Science"", ""Management""]",,Chăm sóc sức khoẻ: Comprehensive health care coverage for you and your dependents,Toàn thời gian,2025-05-19T18:21:15.656155,742.0,Phần Mềm CNTT/Dịch vụ Phần mềm,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,"$ 2,000-3,000 /tháng",Hồ Chí Minh,Hết hạn trong 6 ngày,16/04/2025,10,"Data Analytics, Business analysis, Data Modeling, Data Science, Management"
https://www.vietnamworks.com/chuyen-vien-quan-tri-du-lieu-phan-khuc-priority-khoi-khach-hang-ca-nhan-ho25-146-1896082-jv?source=searchResults&searchType=2&placement=1896132&sortBy=date,Chuyên Viên Quản Trị Dữ Liệu - Phân Khúc Priority - Khối Khách Hàng Cá Nhân (HO25.146),Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,VietnamWorks,Hà Nội,1,,,,2025-04-14 00:00:00,4,2.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Phân Tích Kinh Doanh/Phân Tích Hệ Thống,"[""ChatGPT"", ""ChatGPT"", ""Excel"", ""Phân Tích Dữ Liệu"", ""Quản Trị Dữ Liệu"", ""SQL""]",,Thưởng: Thưởng; Chăm sóc sức khoẻ: Chăm sóc sức khỏe; Nghỉ phép có lương: Chế độ nghỉ phép; Đào tạo: Đào tạo; Cơ hội du lịch: Du lịch nước ngoài; Hoạt động nhóm: Chế độ tập thể dục; Khác: Bảo hiểm Du Lịch Phụ cấp Đồng phục Tăng lương Công tác phí Phụ cấp thâm niên,Toàn thời gian,2025-05-19T18:21:15.656155,593.0,Ngân hàng,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Phân Tích Kinh Doanh/Phân Tích Hệ Thống,Thương lượng,Hà Nội,Hết hạn trong 4 ngày,14/04/2025,2,"ChatGPT, ChatGPT, Excel, Phân Tích Dữ Liệu, Quản Trị Dữ Liệu, SQL"
https://www.vietnamworks.com/chuyen-vien-ung-dung-ai-1879589-jv?source=searchResults&searchType=2&placement=1879639&sortBy=date,Chuyên Viên Ứng Dụng AI,Công Ty Cổ Phần Dịch Vụ Vận Tải Biển Hải Vân,VietnamWorks,Hồ Chí Minh,1,,,,2025-04-14 00:00:00,4,1.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""SQL Prompt"", ""ChatGPT"", ""Trí Tuệ Nhân Tạo"", ""Artificial Intelligence"", ""SỬ DỤNG CÔNG CỤ AI""]",,"Thưởng: Lương cạnh tranh; Chăm sóc sức khoẻ: BHXH, BHYT, BHTN, khám sức khỏe; Cơ hội du lịch: Du lịch hàng năm",Toàn thời gian,2025-05-19T18:21:15.656155,2051.0,Vận tải,Không giới hạn,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,Thương lượng,Hồ Chí Minh,Hết hạn trong 4 ngày,14/04/2025,1,"SQL Prompt, ChatGPT, Trí Tuệ Nhân Tạo, Artificial Intelligence, SỬ DỤNG CÔNG CỤ AI"
https://www.vietnamworks.com/hot-job-ai-engineer-1900723-jv?source=searchResults&searchType=2&placement=1900773&sortBy=date,[Hot Job] AI Engineer,"Toshiba Software Development (Vietnam) CO., LTD",VietnamWorks,Hà Nội,1,,,,2025-04-24 00:00:00,14,3.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Analytical Skills"", ""Software Engineering"", ""Python Programming"", ""Deep Learning"", ""Collaboration""]",,"Thưởng: Salary package ~ 15 months / year, including 02 bonus incentive and 01 bonus",Toàn thời gian,2025-05-19T18:21:15.656155,3835.0,Phần Mềm CNTT/Dịch vụ Phần mềm,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,Thương lượng,Hà Nội,Hết hạn trong 14 ngày,24/04/2025,3,"Analytical Skills, Software Engineering, Python Programming, Deep Learning, Collaboration"
https://www.vietnamworks.com/business-analyst--1901371-jv?source=searchResults&searchType=2&placement=1901421&sortBy=date,Business Analyst,"3 Points Aviation Vietnam Co., Ltd",VietnamWorks,Hà Nội,0,12500000.0,25000000.0,usd,2025-04-25 00:00:00,15,0.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Data Analysis"", ""Business Analysis"", ""Phân tích dữ liệu"", ""Tiếng Anh"", ""Logical Thinking""]",,Đào tạo: Professional working environment and have the opportunity to be trained by foreign experts; Xe đưa đón: Transportation pick up from Hanoi,Toàn thời gian,2025-05-19T18:21:15.656155,483.0,Chuỗi cung ứng,Không giới hạn,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,"$ 500-1,000 /tháng",Hà Nội,Hết hạn trong 15 ngày,25/04/2025,Không yêu cầu,"Data Analysis, Business Analysis, Phân tích dữ liệu, Tiếng Anh, Logical Thinking"
https://www.vietnamworks.com/technical-engineer-chuyen-vien-ky-thuat-1906280-jv?source=searchResults&searchType=2&placement=1906330&sortBy=date,Technical Engineer Chuyên Viên Kỹ Thuật,"Zhejiang Uniview Technologies Co.,Ltd",VietnamWorks,Hà Nội,0,17500000.0,30000000.0,usd,2025-05-09 00:00:00,22,1.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Presales Technical"", ""Hỗ Trợ Kỹ Thuật"", ""Làm Tài Liệu Kỹ Thuật"", ""Thiết Bị An Ninh Giám Sát"", ""Tự Động Hóa""]",,"Chăm sóc sức khoẻ: Annual Healthcare Insurance; Cơ hội du lịch: Du lịch năm, sự kiện nội bộ.; Xe đưa đón: Hỗ trợ công cụ làm việc, chi phí đi lại công tác.",Toàn thời gian,2025-05-19T18:21:15.656155,210.0,Bán lẻ/Bán sỉ,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,"$ 700-1,200 /tháng",Hà Nội,Hết hạn trong 22 ngày,09/05/2025,1,"Presales Technical, Hỗ Trợ Kỹ Thuật, Làm Tài Liệu Kỹ Thuật, Thiết Bị An Ninh Giám Sát, Tự Động Hóa"
https://www.vietnamworks.com/ha-noi-business-analyst-executive-e-commerce-1909599-jv?source=searchResults&searchType=2&placement=1909649&sortBy=date,[Hà Nội] Business Analyst Executive (E-commerce),Diana Unicharm JSC,VietnamWorks,Hà Nội,1,,,,2025-05-16 00:00:00,29,2.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Phân Tích Kinh Doanh/Phân Tích Hệ Thống,"[""Power BI"", ""Tableau"", ""Data-driven mindset"", ""Excel - Google Sheet"", ""SQL""]",,"Máy tính xách tay: Theo tiêu chuẩn công ty; Cơ hội du lịch: Đi du lịch nước ngoài; Căn-tin: Bữa trưa được phục vụ tại Canteen công ty, tea-break",Toàn thời gian,2025-05-19T18:21:15.656155,33.0,Thương mại điện tử,Không giới hạn,Công Nghệ Thông Tin/Viễn Thông,Phân Tích Kinh Doanh/Phân Tích Hệ Thống,Thương lượng,Hà Nội,Hết hạn trong 29 ngày,16/05/2025,2,"Power BI, Tableau, Data-driven mindset, Excel - Google Sheet, SQL"
https://www.vietnamworks.com/hcm-data-engineer-1909620-jv?source=searchResults&searchType=2&placement=1909670&sortBy=date,[HCM] Data Engineer,Pizza 4P's,VietnamWorks,Hồ Chí Minh,1,,,,2025-05-16 00:00:00,29,3.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Cloud Platform"", ""Data Engineer"", ""Data Science"", ""Python Programming"", ""SQL Server"", ""SQL Server""]",,Thưởng: 13th month salary; Chăm sóc sức khoẻ: 24/7 accident insurance; Nghỉ phép có lương: 12 annual leave days,Toàn thời gian,2025-05-19T18:21:15.656155,53.0,Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,Thương lượng,Hồ Chí Minh,Hết hạn trong 29 ngày,16/05/2025,3,"Cloud Platform, Data Engineer, Data Science, Python Programming, SQL Server, SQL Server"
https://www.vietnamworks.com/executive-sales-force-effectiveness-1909616-jv?source=searchResults&searchType=2&placement=1909666&sortBy=date,"Executive, Sales Force Effectiveness","DKSH Vietnam Co., Ltd.",VietnamWorks,Hồ Chí Minh,1,,,,2025-05-16 00:00:00,29,1.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Salesforce"", ""Sales Force Excellence tools"", ""Data-driven mindset"", ""Data Control""]",,Thưởng: 13 payment + Performance bonus; Chăm sóc sức khoẻ: PTI; Đào tạo: More enhance training courses,Toàn thời gian,2025-05-19T18:21:15.656155,60.0,Dịch vụ môi trường/Chất thải,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,Thương lượng,Hồ Chí Minh,Hết hạn trong 29 ngày,16/05/2025,1,"Salesforce, Sales Force Excellence tools, Data-driven mindset, Data Control"
https://www.vietnamworks.com/hcm-data-analyst-1909615-jv?source=searchResults&searchType=2&placement=1909665&sortBy=date,[HCM] Data Analyst,Pizza 4P's,VietnamWorks,Hồ Chí Minh,1,,,,2025-05-16 00:00:00,29,2.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Dashboard"", ""Data Analysis"", ""Data Modeling"", ""Data Visualization"", ""SQL""]",,"Thưởng: Competitive salary & allowances 13th month salary; Chăm sóc sức khoẻ: 24/7 accident insurance; Nghỉ phép có lương: 12 annual leave days; Khác: Internal discount (~50%) for brands of Pizza 4P‘s, Ippudo, About Life Coffee, etc",Toàn thời gian,2025-05-19T18:21:15.656155,78.0,Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,Thương lượng,Hồ Chí Minh,Hết hạn trong 29 ngày,16/05/2025,2,"Dashboard, Data Analysis, Data Modeling, Data Visualization, SQL"
https://www.vietnamworks.com/chuyen-gia-ky-su-tri-tue-nhan-tao-1909467-jv?source=searchResults&searchType=2&placement=1909517&sortBy=date,Chuyên Gia – Kỹ Sư Trí Tuệ Nhân Tạo,Công Ty Cổ Phần Vàng Bạc Đá Quý Phú Nhuận,VietnamWorks,Hồ Chí Minh,0,62500000.0,87500000.0,usd,2025-05-16 00:00:00,29,1.0,Trưởng phòng,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Analytical Thinking"", ""Deep Learning"", ""Deep Learning"", ""Deep Learning"", ""Machine Learning"", ""Mlops"", ""Python""]",,"Thưởng: Lương Tháng 13, 14, 15, 16, 17...",Toàn thời gian,2025-05-19T18:21:15.656155,83.0,Phần Mềm CNTT/Dịch vụ Phần mềm,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,"$ 2,500-3,500 /tháng",Hồ Chí Minh,Hết hạn trong 29 ngày,16/05/2025,1,"Analytical Thinking, Deep Learning, Deep Learning, Deep Learning, Machine Learning, Mlops, Python"
https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-khoa-hoc-du-lieu-data-scientist-khoi-du-lieu-ho25-169-1901037-jv?source=searchResults&searchType=2&placement=1901087&sortBy=date,"Chuyên Viên, Chuyên Viên Cao Cấp Khoa Học Dữ Liệu - Data Scientist - Khối Dữ Liệu (HO25.169)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,VietnamWorks,Hà Nội,1,,,,2025-04-24 00:00:00,14,3.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Data Analysis"", ""Data Science"", ""MATLAB"", ""Phân Tích Dữ Liệu"", ""Python""]",,Chăm sóc sức khoẻ: Bảo hiểm; Nghỉ phép có lương: Chế độ nghỉ phép; Cơ hội du lịch: Du Lịch,Toàn thời gian,2025-05-19T18:21:15.656155,321.0,Ngân hàng,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,Thương lượng,Hà Nội,Hết hạn trong 14 ngày,24/04/2025,3,"Data Analysis, Data Science, MATLAB, Phân Tích Dữ Liệu, Python"
https://www.vietnamworks.com/compliance-strategy-and-governance-manager-1906070-jv?source=searchResults&searchType=2&placement=1906120&sortBy=date,Compliance Strategy & Governance Manager,United Overseas Bank (Vietnam) Limited (UOB),VietnamWorks,Hồ Chí Minh,1,,,,2025-05-08 00:00:00,21,5.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Communication"", ""Data Analytics"", ""Data Pipeline"", ""Data Science"", ""Machine Learning""]",,Thưởng: Annual Salary Review; Performance Bonus; Chăm sóc sức khoẻ: Healthcare Insurance Policy; Annual Health Check-Up Program,Toàn thời gian,2025-05-19T18:21:15.656155,226.0,Tài Chính,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,Thương lượng,Hồ Chí Minh,Hết hạn trong 21 ngày,08/05/2025,5,"Communication, Data Analytics, Data Pipeline, Data Science, Machine Learning"
https://www.vietnamworks.com/sap-business-analyst--1905675-jv?source=searchResults&searchType=2&placement=1905725&sortBy=date,SAP Business Analyst,Công Ty Cổ Phần Tập Đoàn Golden Gate,VietnamWorks,Hà Nội,1,,,,2025-05-08 00:00:00,21,4.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Phân Tích Kinh Doanh/Phân Tích Hệ Thống,"[""SAP Business Intelligence"", ""SAP"", ""Business Analysis"", ""SAP Material Management""]",,"Thưởng: Tháng lương 13, thưởng theo hiệu quả công việc hàng tháng (nhận thưởng theo quý); Máy tính xách tay: Cung cấp máy tính và trang thiết bị làm việc (đối với khối văn phòng); Phiếu giảm giá: Giảm giá khi sử dụng dịch vụ tại Golden Gate khắp toàn quốc",Toàn thời gian,2025-05-19T18:21:15.656155,176.0,Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Phân Tích Kinh Doanh/Phân Tích Hệ Thống,Thương lượng,Hà Nội,Hết hạn trong 21 ngày,08/05/2025,4,"SAP Business Intelligence, SAP, Business Analysis, SAP Material Management"
https://www.vietnamworks.com/nhan-vien-phan-tich-nghiep-vu--1908281-jv?source=searchResults&searchType=2&placement=1908331&sortBy=date,Nhân Viên Phân Tích Nghiệp Vụ,Công Ty Cổ Phần Bfd,VietnamWorks,Hà Nội,0,12500000.0,25000000.0,usd,2025-05-16 00:00:00,29,0.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Phân Tích Kinh Doanh/Phân Tích Hệ Thống,"[""Business Analysis"", ""Công Nghệ Thông Tin"", ""Phân Tích Nghiệp Vụ"", ""Phân Tích Tài Liệu"", ""Tổng Hợp Thông Tin""]",,Nghỉ phép có lương: Theo quy định luật lao động,Toàn thời gian,2025-05-19T18:21:15.656155,44.0,Phần Mềm CNTT/Dịch vụ Phần mềm,Không giới hạn,Công Nghệ Thông Tin/Viễn Thông,Phân Tích Kinh Doanh/Phân Tích Hệ Thống,"$ 500-1,000 /tháng",Hà Nội,Hết hạn trong 29 ngày,16/05/2025,Không yêu cầu,"Business Analysis, Công Nghệ Thông Tin, Phân Tích Nghiệp Vụ, Phân Tích Tài Liệu, Tổng Hợp Thông Tin"
https://www.vietnamworks.com/nhan-vien-phan-tich-nghiep-vu-business-analyst--1908886-jv?source=searchResults&searchType=2&placement=1908936&sortBy=date,Nhân Viên Phân Tích Nghiệp Vụ (Business Analyst),CÔNG TY CỔ PHẦN CÔNG NGHỆ OMMANIX,VietnamWorks,Hà Nội,0,18000000.0,25000000.0,vnd,2025-05-15 00:00:00,28,3.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Phân Tích Kinh Doanh/Phân Tích Hệ Thống,"[""Giao Tiếp"", ""CRM"", ""ERP"", ""Thuyết Trình""]",,"Hoạt động nhóm: Được tham gia các hoạt động văn hóa thể thao: bóng đá (nam, nữ), cầu lông, bi-a,...; Khác: Làm việc trong môi trường trẻ trung, năng động.",Toàn thời gian,2025-05-19T18:21:15.656155,85.0,Phần Mềm CNTT/Dịch vụ Phần mềm,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Phân Tích Kinh Doanh/Phân Tích Hệ Thống,18tr-25tr ₫/tháng,Hà Nội,Hết hạn trong 28 ngày,15/05/2025,3,"Giao Tiếp, CRM, ERP, Thuyết Trình"
https://www.vietnamworks.com/chemist-tech-transfer-specialist-1908869-jv?source=searchResults&searchType=2&placement=1908919&sortBy=date,Chemist Tech Transfer Specialist,Evoco Việt Nam Ltd,VietnamWorks,Bình Dương,1,,,,2025-05-15 00:00:00,28,0.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Polyurethanes"", ""Product Optimization"", ""Project Management"", ""Data Analysis"", ""Communication""]",,Thưởng: Discuss more at interview; Chăm sóc sức khoẻ: Attractive salary; Nghỉ phép có lương: Participating in full social insurance according to state regulations,Toàn thời gian,2025-05-19T18:21:15.656155,170.0,Dệt may/May mặc/Giày dép,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,Thương lượng,Bình Dương,Hết hạn trong 28 ngày,15/05/2025,Không yêu cầu,"Polyurethanes, Product Optimization, Project Management, Data Analysis, Communication"
https://www.vietnamworks.com/it-intern-1908861-jv?source=searchResults&searchType=2&placement=1908911&sortBy=date,IT Intern,"Shiseido Cosmetics Vietnam CO., LTD",VietnamWorks,Hồ Chí Minh,1,,,,2025-05-15 00:00:00,28,0.0,Thực tập sinh/Sinh viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Collaboration"", ""Data Warehouse Systems"", ""Information Extraction"", ""Power BI"", ""Template Building""]",,Không có thông tin,Toàn thời gian,2025-05-19T18:21:15.656155,408.0,Phần Mềm CNTT/Dịch vụ Phần mềm,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,Thương lượng,Hồ Chí Minh,Hết hạn trong 28 ngày,15/05/2025,Không yêu cầu,"Collaboration, Data Warehouse Systems, Information Extraction, Power BI, Template Building"
https://www.vietnamworks.com/e-commerce-executive-english-required-1908485-jv?source=searchResults&searchType=2&placement=1908535&sortBy=date,E-commerce Executive (English Required),Công Ty TNHH A G Steel Manufacture,VietnamWorks,Hồ Chí Minh,0,15000000.0,20000000.0,vnd,2025-05-15 00:00:00,28,2.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Phân Tích Kinh Doanh/Phân Tích Hệ Thống,"[""Data Analysis"", ""E-Commerce Logistics"", ""English Communication"", ""SEO strategy"", ""UI/UX""]",,"Thưởng: KPI bonus: Based on performance; Cơ hội du lịch: Opportunities to work closely with U.S. market and develop international e-commerce skills; Hoạt động nhóm: Dynamic, young, and collaborative team environment; Căn-tin: Lunch support at the office",Toàn thời gian,2025-05-19T18:21:15.656155,145.0,Thương mại điện tử,Không giới hạn,Công Nghệ Thông Tin/Viễn Thông,Phân Tích Kinh Doanh/Phân Tích Hệ Thống,15tr-20tr ₫/tháng,Hồ Chí Minh,Hết hạn trong 28 ngày,15/05/2025,2,"Data Analysis, E-Commerce Logistics, English Communication, SEO strategy, UI/UX"
https://www.vietnamworks.com/cloud-data-engineer-khoi-du-lieu-ho25-205-1905114-jv?source=searchResults&searchType=2&placement=1905164&sortBy=date,Cloud Data Engineer - Khối Dữ Liệu (HO25.205),Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,VietnamWorks,Hà Nội,1,,,,2025-05-07 00:00:00,20,3.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""AWS"", ""Azure"", ""Data Engineer"", ""GCP"", ""Software Engineering""]",,Thưởng: Thưởng; Chăm sóc sức khoẻ: Chăm sóc sức khỏe; Nghỉ phép có lương: Chế độ nghỉ phép; Đào tạo: Đào tạo,Toàn thời gian,2025-05-19T18:21:15.656155,113.0,Tài Chính,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,Thương lượng,Hà Nội,Hết hạn trong 20 ngày,07/05/2025,3,"AWS, Azure, Data Engineer, GCP, Software Engineering"
https://www.vietnamworks.com/business-analyst--1900385-jv?source=searchResults&searchType=2&placement=1900435&sortBy=date,Business Analyst,Công Ty TNHH Ecomobi Pte,VietnamWorks,Hà Nội,1,,,,2025-04-23 00:00:00,13,4.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Phân Tích Kinh Doanh/Phân Tích Hệ Thống,"[""Consult Stakeholders"", ""Tiktok Ads"", ""AI"", ""Business Process"", ""Control Product""]",,"Thưởng: 100% Salary for Probation; Chăm sóc sức khoẻ: Personal Healthcare Insurance beside Social and Medical Insurance; Cơ hội du lịch: Teambuilding: from 2-3 times/year, both local and oversea",Toàn thời gian,2025-05-19T18:21:15.656155,409.0,Truyền thông/Báo chí/Quảng cáo,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Phân Tích Kinh Doanh/Phân Tích Hệ Thống,Thương lượng,Hà Nội,Hết hạn trong 13 ngày,23/04/2025,4,"Consult Stakeholders, Tiktok Ads, AI, Business Process, Control Product"
